THERMAL ZONE: P1-6-COMMERCE 1-Cooling,THERMAL ZONE: HALL-1-7-Cooling,THERMAL ZONE: HALL-1-6-Cooling,,timestep
22.146414,23.924961,22.564081,,1494
22.212276,25.189154,22.419552,,1495
24.006775,23.566082,22.439812,,1496
25.691578,24.036957,22.719866,,1497
25.964718,25.712276,25.687944,,1498
23.954893,24.285124,24.451286,,1499
23.053635,23.721104,24.225348,,1500
22.175533,23.217396,23.76667,,1501
25.603954,24.874708,24.94314,,1502
22.77499,25.232609,22.435575,,1503
24.039131,24.928226,25.559616,,1504
22.310076,25.039137,24.232147,,1505
22.131393,23.938557,22.295137,,1506
22.412855,25.348005,25.670527,,1507
25.78694,24.31991,24.058052,,1508
23.750637,23.645994,24.123829,,1509
23.441048,23.729603,23.766043,,1510
23.529552,23.378866,24.255466,,1511
25.600395,22.554907,22.6518,,1512
25.320015,22.966284,24.779522,,1513
22.181412,23.029852,22.396431,,1514
25.802414,24.461063,24.17997,,1515
25.738148,22.50352,25.045013,,1516
25.873873,24.934858,24.920967,,1517
24.575583,24.411968,25.382845,,1518
22.567495,24.922552,25.537067,,1519
22.908386,23.561205,22.977703,,1520
23.12645,22.634531,23.601871,,1521
24.819519,23.675688,25.285164,,1522
22.288038,24.65158,24.245064,,1523
22.266235,24.338284,24.18773,,1524
24.210573,23.424417,23.293486,,1525
23.147493,23.637205,23.532526,,1526
22.218313,24.445927,23.265394,,1527
25.155594,23.213013,23.741194,,1528
22.858418,22.459637,22.586538,,1529
25.394972,23.426174,25.086159,,1530
24.264069,23.352104,22.824396,,1531
24.063526,23.736448,25.208174,,1532
25.362514,25.414684,23.953161,,1533
22.763721,24.51143,25.29645,,1534
23.494389,23.271553,23.946953,,1535
25.66493,25.498531,22.916735,,1536
25.27359,24.208048,24.227806,,1537
25.393753,23.029068,24.05458,,1538
24.525421,25.475166,23.051325,,1539
23.150558,22.608252,25.55675,,1540
22.261879,22.98461,25.467344,,1541
25.683552,23.422556,23.197834,,1542
23.262028,25.126596,23.561638,,1543
24.357529,22.472982,23.32234,,1544
25.568195,24.111,25.758125,,1545
22.251963,23.51858,24.76479,,1546
24.457249,24.067827,22.638851,,1547
23.088013,25.39355,24.717468,,1548
23.141386,24.87856,24.589449,,1549
25.203169,23.68214,24.595053,,1550
22.755997,25.207323,24.562426,,1551
23.370033,24.902092,22.403835,,1552
22.270586,23.66256,22.443682,,1553
25.061098,22.54347,25.287628,,1554
23.424557,23.336609,22.243088,,1555
22.404112,25.524483,25.345425,,1556
22.269096,23.332163,25.242474,,1557
23.614017,25.34124,25.786287,,1558
25.796856,24.18154,24.365002,,1559
22.158966,24.39782,22.30459,,1560
25.818005,23.387878,25.518211,,1561
23.78396,24.364008,24.699324,,1562
25.138924,25.786917,25.803505,,1563
22.864338,24.210354,25.450096,,1564
22.424759,24.22245,24.300535,,1565
23.481308,25.538578,25.079346,,1566
23.61382,23.568928,23.200933,,1567
24.711958,22.928999,24.003504,,1568
22.567965,23.193466,23.561958,,1569
22.512949,25.342203,25.651768,,1570
22.33753,23.80543,23.15351,,1571
23.385384,25.301495,24.243767,,1572
22.56082,24.43245,25.614538,,1573
22.704308,25.49925,22.624502,,1574
24.820908,22.494164,25.598572,,1575
23.374098,22.645905,25.00305,,1576
24.930073,25.18902,22.66476,,1577
22.707327,24.723282,22.900713,,1578
23.149883,25.393105,24.573534,,1579
22.13452,23.964537,22.32229,,1580
22.55892,23.79803,23.652716,,1581
24.369528,25.569038,24.236135,,1582
22.508205,23.409058,24.978853,,1583
22.17698,23.556437,23.452196,,1584
24.276052,23.056835,22.845383,,1585
24.611015,24.657064,23.100307,,1586
22.566912,25.438343,24.699959,,1587
25.774496,22.627361,25.539062,,1588
24.669651,23.09725,22.421696,,1589
22.226887,23.903015,23.954052,,1590
24.154844,22.426914,24.124678,,1591
23.59105,25.507526,23.382776,,1592
22.220215,25.208828,22.534824,,1593
23.127254,22.573616,24.925518,,1594
23.640787,24.503246,23.540928,,1595
22.216202,25.282354,22.39309,,1596
24.529633,25.353157,22.56162,,1597
23.147509,23.990791,25.38752,,1598
23.392853,23.279724,24.499952,,1599
25.834972,24.482998,25.633728,,1600
23.740328,24.388098,24.97101,,1601
22.088123,22.438519,22.904053,,1602
22.589931,25.201416,22.303082,,1603
25.171373,22.74532,25.519222,,1604
25.892569,25.600069,24.573606,,1605
24.085726,25.636538,25.604425,,1606
22.056938,22.369762,22.598192,,1607
24.69427,23.18952,24.759407,,1608
24.395817,22.528656,25.557066,,1609
22.97426,25.396841,23.07705,,1610
22.47687,22.381405,24.019232,,1611
25.307592,22.53566,23.032303,,1612
24.480507,23.929283,22.952717,,1613
25.830921,24.839874,24.285776,,1614
23.87525,23.327599,25.524746,,1615
25.772255,25.492035,22.636307,,1616
25.834211,25.649641,23.531948,,1617
23.347546,23.238749,24.556347,,1618
24.574524,25.492,24.428524,,1619
24.126001,22.80718,22.878807,,1620
23.784946,23.414932,23.090487,,1621
25.953442,25.461382,25.747124,,1622
23.594545,25.068516,25.607986,,1623
25.73572,22.529745,24.97749,,1624
22.414068,23.42972,23.277023,,1625
22.748594,25.345387,23.875175,,1626
25.806938,25.42758,23.29036,,1627
25.783453,23.029028,25.289679,,1628
25.801468,24.609533,24.015408,,1629
23.776974,24.095356,23.545967,,1630
24.85624,23.147453,22.437698,,1631
23.190369,23.816797,24.104218,,1632
22.204844,25.0784,22.403933,,1633
25.828419,24.993847,25.624233,,1634
25.860214,23.863705,25.759933,,1635
22.95267,25.3347,25.372974,,1636
23.521376,22.341978,22.199055,,1637
22.128416,22.461346,23.721727,,1638
25.920893,25.861788,25.741863,,1639
25.746632,22.692917,24.999815,,1640
25.902374,25.768677,24.571678,,1641
23.788208,25.381334,25.577011,,1642
25.7814,23.030684,25.253117,,1643
25.619568,23.294228,22.904114,,1644
22.278837,23.507923,25.232313,,1645
23.833334,25.508018,25.083057,,1646
24.200861,24.816402,25.583855,,1647
24.00744,22.44346,23.18346,,1648
22.092388,22.677225,22.893364,,1649
25.035738,24.202415,25.134909,,1650
22.252207,23.538446,24.749065,,1651
25.782541,22.69556,25.607635,,1652
23.824064,25.402351,23.09686,,1653
25.909357,24.814411,25.644665,,1654
23.710728,25.64668,25.683565,,1655
24.237238,23.290659,22.383097,,1656
24.601461,23.8703,24.67317,,1657
25.8873,25.603943,24.877634,,1658
23.129444,25.349129,22.570097,,1659
23.166721,22.354408,22.977722,,1660
25.269848,23.297548,23.752296,,1661
23.930582,25.31108,22.51497,,1662
25.906153,25.509312,24.895277,,1663
22.658245,25.434584,25.511724,,1664
24.90746,23.83336,23.594934,,1665
24.126995,25.502798,24.590118,,1666
24.841652,22.679834,25.579351,,1667
25.908882,25.612553,24.838463,,1668
23.327875,24.733782,23.756088,,1669
22.030851,22.310978,22.213507,,1670
22.747326,24.780304,25.516846,,1671
24.770391,23.623732,25.6257,,1672
22.227095,22.611061,25.249542,,1673
23.501377,24.205246,25.494394,,1674
25.48753,25.263939,24.908976,,1675
22.293089,23.480211,25.502283,,1676
22.302576,25.299978,23.843807,,1677
22.035488,22.451435,22.151861,,1678
24.493832,22.39296,25.301813,,1679
24.676706,23.313454,23.075571,,1680
24.643415,24.317312,25.294888,,1681
23.79731,23.648521,24.23062,,1682
22.411802,25.510208,25.490414,,1683
23.17303,24.986603,22.796465,,1684
23.397493,22.645548,24.882458,,1685
22.519629,25.005547,23.212685,,1686
22.504221,22.480192,25.349693,,1687
22.79012,23.866995,24.882706,,1688
24.745335,24.08156,24.951332,,1689
24.496737,25.541872,25.416847,,1690
22.901022,23.842968,22.714922,,1691
22.105427,23.406319,22.38595,,1692
24.645267,22.624416,23.28836,,1693
23.379772,25.506145,24.981844,,1694
22.274382,23.283133,22.453934,,1695
22.166792,22.402212,24.433235,,1696
23.3263,25.403685,24.570791,,1697
25.102486,24.001177,25.403551,,1698
23.724575,22.722462,24.281267,,1699
22.813461,23.387978,22.688553,,1700
25.650454,23.502102,22.555613,,1701
25.473082,23.448673,23.453987,,1702
25.47815,22.963085,22.36741,,1703
22.309635,24.919476,24.344318,,1704
23.10285,22.624512,22.300066,,1705
25.738653,22.546186,25.010921,,1706
24.269007,22.791245,22.449627,,1707
23.430027,24.34713,23.325867,,1708
25.894402,24.5418,25.663021,,1709
24.25545,22.614958,22.794346,,1710
25.092873,22.373646,22.357485,,1711
25.208607,24.921227,25.375801,,1712
24.590914,25.41949,22.67761,,1713
22.024944,22.135519,22.28854,,1714
22.18629,23.867952,23.299,,1715
23.246695,25.151342,24.177877,,1716
22.351671,25.427227,24.551168,,1717
25.636131,22.715286,23.098927,,1718
24.441742,23.513977,24.283775,,1719
25.663431,23.683226,22.595098,,1720
25.777176,25.599613,22.61239,,1721
24.544044,25.045523,22.518559,,1722
23.235622,25.53842,23.62336,,1723
24.295624,23.944065,23.358646,,1724
23.059769,24.056568,24.125711,,1725
22.294552,23.657839,25.349543,,1726
24.188383,25.660284,25.313446,,1727
22.341017,24.422363,25.374912,,1728
23.833038,24.212624,25.56245,,1729
22.50009,22.339405,23.78804,,1730
25.702597,24.78407,23.506731,,1731
25.471807,24.763748,23.75599,,1732
25.15347,24.389992,23.765236,,1733
23.676308,24.11768,24.652832,,1734
24.411913,25.532162,22.689428,,1735
24.966703,23.118153,22.674028,,1736
22.744234,23.652994,25.318419,,1737
22.50297,24.239077,24.897049,,1738
24.323809,23.34103,24.101215,,1739
24.581017,22.35797,22.278221,,1740
25.063065,22.625599,24.103945,,1741
23.588299,24.449535,22.40923,,1742
22.50185,25.165764,23.065222,,1743
22.673893,25.303627,25.3903,,1744
23.769182,24.536503,23.47564,,1745
23.733212,22.589655,25.451817,,1746
24.077805,25.653427,25.518631,,1747
24.105848,23.198732,22.632261,,1748
25.773584,23.954119,24.196827,,1749
24.837645,24.541225,23.67432,,1750
22.975525,25.03389,24.851847,,1751
22.838099,23.806961,25.546984,,1752
23.640688,24.649448,22.555992,,1753
25.757078,22.644316,25.22601,,1754
22.874407,22.756021,23.752966,,1755
24.489378,25.605436,24.797972,,1756
23.798388,22.653158,22.535849,,1757
23.413969,23.731354,22.226631,,1758
25.820417,23.844381,25.10272,,1759
25.622429,24.549397,23.274704,,1760
22.295559,24.106598,24.917894,,1761
22.298534,23.606928,25.468143,,1762
25.1585,25.284977,25.071087,,1763
25.28728,23.100418,23.207582,,1764
23.984219,22.289515,23.171469,,1765
24.558748,22.6813,24.257542,,1766
22.112854,23.457066,22.461435,,1767
22.13083,23.95968,22.264437,,1768
23.306814,25.565418,23.862904,,1769
22.08731,23.117184,22.367105,,1770
23.504639,24.352346,25.051556,,1771
23.599226,24.408504,24.080133,,1772
25.726866,22.592976,24.763737,,1773
22.47667,22.838709,22.173523,,1774
24.609571,25.631762,24.268295,,1775
25.782454,25.364344,22.937376,,1776
24.895828,22.658918,23.800367,,1777
23.421236,24.826632,23.463171,,1778
24.194168,24.170713,23.74009,,1779
23.487541,24.947441,22.481115,,1780
22.367495,23.036467,25.50633,,1781
25.924929,25.092493,25.63131,,1782
22.986334,23.332539,24.24982,,1783
25.577667,22.28996,22.530394,,1784
24.026678,24.918306,24.105167,,1785
22.69619,25.551983,24.183552,,1786
23.95443,23.555672,22.386332,,1787
23.982841,23.35691,22.393486,,1788
22.107481,23.459373,22.3678,,1789
24.06093,24.83209,25.051834,,1790
22.185606,22.44465,23.0525,,1791
23.165396,25.475437,25.570467,,1792
23.476225,22.324106,22.277824,,1793
25.616402,22.49345,22.985392,,1794
25.794346,23.281761,25.222103,,1795
25.957937,25.656881,25.628056,,1796
25.962048,25.602488,25.752314,,1797
22.656935,24.07218,25.403198,,1798
24.567884,25.55997,23.446848,,1799
25.96447,25.520267,25.875717,,1800
24.708784,24.747274,23.94593,,1801
25.938814,25.181856,25.777994,,1802
23.593754,24.235176,23.997896,,1803
23.636244,22.436243,23.451338,,1804
22.167788,23.813446,23.038948,,1805
25.658638,23.420366,22.77647,,1806
25.11847,25.647076,25.726768,,1807
24.273506,25.547276,23.708866,,1808
23.260141,25.417103,24.678917,,1809
23.773972,22.427898,23.362873,,1810
24.72873,23.801973,24.368004,,1811
23.878616,24.308685,23.75572,,1812
23.072554,23.628326,23.274885,,1813
22.57584,24.125269,24.388197,,1814
22.992659,25.38795,22.496515,,1815
23.762665,24.936092,22.614376,,1816
25.775513,23.33709,24.846634,,1817
22.04386,22.48286,22.262753,,1818
24.463785,23.646818,24.108025,,1819
22.176497,24.569931,22.430511,,1820
25.958834,25.573591,25.726578,,1821
23.3907,24.619242,25.370415,,1822
24.331598,22.86506,22.440208,,1823
22.308071,23.617659,25.619541,,1824
24.248928,25.181604,24.700176,,1825
25.65821,24.563606,22.795544,,1826
22.275944,25.33176,23.35928,,1827
22.41089,22.509106,23.913528,,1828
24.361557,25.591387,25.604658,,1829
25.57392,23.0637,24.178251,,1830
25.151882,22.7754,25.49111,,1831
25.700802,25.21094,24.477022,,1832
22.720795,23.21066,22.159554,,1833
22.249588,25.337856,22.905155,,1834
24.42872,22.472054,23.042803,,1835
24.0654,24.389662,22.326927,,1836
25.674194,23.533726,22.927593,,1837
23.791946,22.556305,22.331005,,1838
22.888224,25.300278,23.580906,,1839
25.177761,25.405054,25.748722,,1840
22.622879,24.067013,24.64167,,1841
24.239517,23.902315,23.327826,,1842
24.865364,25.46061,25.514685,,1843
23.798319,22.726816,24.084507,,1844
25.652864,23.695671,25.596912,,1845
25.590958,22.586224,22.46004,,1846
25.95649,25.708078,25.552227,,1847
22.109055,22.400486,23.453455,,1848
25.250332,23.314701,25.178461,,1849
23.00902,23.774275,23.912558,,1850
23.583954,22.64895,24.45704,,1851
22.280205,25.29557,23.467896,,1852
23.51393,24.844332,24.332075,,1853
22.9772,23.956491,25.695757,,1854
22.773537,24.483627,22.59772,,1855
25.58397,22.6586,22.268883,,1856
25.656645,23.240236,22.922726,,1857
24.256477,23.302423,22.5157,,1858
24.936363,24.551888,23.01694,,1859
25.834455,23.575403,25.610352,,1860
24.082273,23.33636,24.81815,,1861
24.040007,23.957129,25.491278,,1862
25.57857,22.389376,22.446295,,1863
25.681185,24.181902,22.39824,,1864
22.919281,25.486973,24.019619,,1865
22.187332,23.554758,23.629871,,1866
25.89777,25.518549,24.743551,,1867
22.321213,24.522388,24.938238,,1868
22.36868,25.515154,23.285969,,1869
22.097006,23.446838,22.20225,,1870
23.589867,22.479721,22.727049,,1871
24.150465,23.010204,23.307888,,1872
25.653862,23.514175,22.601484,,1873
22.562906,25.226263,25.289898,,1874
25.731777,22.677683,24.762512,,1875
23.187483,23.043877,24.793861,,1876
23.80585,24.774769,24.694592,,1877
23.057499,24.541441,25.599497,,1878
25.168308,25.500666,25.078295,,1879
24.990124,22.461626,22.321035,,1880
22.25012,25.340347,22.91169,,1881
22.780056,23.23331,23.030834,,1882
25.673033,23.663795,22.777765,,1883
24.653843,25.449778,25.145958,,1884
23.529152,23.685976,25.376862,,1885
24.436764,24.549767,25.17566,,1886
25.446314,25.552736,24.540281,,1887
23.27649,25.6217,25.479862,,1888
25.736969,22.79031,24.738153,,1889
24.433577,22.580158,25.382927,,1890
25.099518,23.43317,23.89026,,1891
23.78322,25.56423,24.357016,,1892
22.607208,22.429178,25.39775,,1893
24.234255,24.044596,25.755472,,1894
25.675486,22.47164,24.011627,,1895
25.750664,24.356342,23.404943,,1896
24.335043,25.031376,23.609715,,1897
22.30008,25.457808,23.643528,,1898
24.357876,25.435175,23.015167,,1899
22.297503,24.520744,24.536802,,1900
22.324467,22.816711,24.956926,,1901
23.856432,22.424047,23.792957,,1902
25.110125,25.29625,23.148384,,1903
22.922743,24.32403,22.46901,,1904
22.904274,24.000637,22.26524,,1905
22.65933,22.443863,23.465166,,1906
22.060516,22.725975,22.302797,,1907
24.762808,23.873087,25.027962,,1908
22.166422,22.75365,24.075516,,1909
24.194798,25.533419,23.95781,,1910
22.234365,24.314823,23.669386,,1911
22.341236,24.674503,25.126528,,1912
23.83067,23.33514,22.190609,,1913
24.688562,23.756138,25.471422,,1914
23.914267,24.348715,22.553682,,1915
23.626143,23.853022,25.657574,,1916
24.925646,23.247658,24.999743,,1917
25.025684,24.853018,25.66219,,1918
24.340527,25.624977,24.506695,,1919
22.1359,23.051075,23.259247,,1920
24.646715,22.391516,22.35543,,1921
23.567636,23.918375,23.12118,,1922
25.673424,23.803278,22.644928,,1923
23.175396,24.328907,22.984573,,1924
24.259415,25.332668,24.91831,,1925
23.60131,25.491072,23.67684,,1926
25.529898,23.327566,22.658373,,1927
22.02663,22.253073,22.19965,,1928
23.928587,25.675247,25.507755,,1929
25.591682,22.614754,22.443832,,1930
25.628712,22.531685,23.156404,,1931
24.59534,22.57567,23.254194,,1932
23.22058,23.852667,22.364836,,1933
24.668669,24.57991,23.173925,,1934
22.280523,23.48193,25.286964,,1935
22.227045,25.335796,22.523983,,1936
25.715992,22.499857,24.672,,1937
25.753681,23.871367,23.941223,,1938
24.334997,23.699059,24.074518,,1939
25.539114,25.829823,25.763058,,1940
22.300568,24.249594,24.860065,,1941
22.9957,22.447483,24.421106,,1942
24.728336,22.683727,23.604382,,1943
23.559496,22.998789,25.450008,,1944
24.229485,23.713013,25.540958,,1945
25.655926,22.6049,23.545828,,1946
23.935963,24.80272,24.526161,,1947
22.22365,24.456924,23.345133,,1948
22.965416,25.627512,24.841097,,1949
23.939762,22.440662,25.500103,,1950
25.605637,22.472815,22.822996,,1951
24.38567,25.700533,25.759602,,1952
22.243202,24.15479,23.97964,,1953
25.688438,24.005554,22.69791,,1954
25.771326,25.393661,22.718868,,1955
25.207243,24.391468,23.14745,,1956
23.884771,22.637278,24.98434,,1957
23.824696,25.288193,24.385267,,1958
23.393728,22.927752,22.443083,,1959
22.136545,23.06731,23.253965,,1960
24.226524,22.879028,24.136658,,1961
24.61715,24.470585,25.549175,,1962
23.058617,22.818142,24.17236,,1963
23.307104,24.825573,22.65664,,1964
23.132378,25.445492,22.503225,,1965
22.182472,24.61155,22.490479,,1966
24.027416,23.554337,25.49139,,1967
24.539242,24.295406,24.805109,,1968
24.611004,23.443907,24.554012,,1969
24.498505,22.616344,23.412954,,1970
23.48802,22.832262,23.436777,,1971
22.237272,23.44042,24.593212,,1972
23.455212,22.448109,22.679735,,1973
24.409403,25.247604,25.180891,,1974
25.79658,25.543327,22.99852,,1975
25.5573,23.73613,25.48386,,1976
23.19102,24.41239,24.722368,,1977
25.22897,22.760803,25.061884,,1978
25.209373,25.585155,24.673191,,1979
24.080793,22.68104,24.559706,,1980
24.079048,23.388859,22.710876,,1981
22.573029,22.863853,22.362143,,1982
22.432976,24.60627,24.053885,,1983
23.972834,25.493208,25.71775,,1984
24.131493,22.306461,23.067259,,1985
24.343197,23.665428,22.49617,,1986
22.312588,24.182936,25.131056,,1987
24.230608,23.600382,25.582973,,1988
24.8155,23.379173,24.814402,,1989
22.241158,22.66382,25.43586,,1990
23.288887,22.319899,23.39391,,1991
22.212666,25.175014,22.4403,,1992
23.761019,24.474453,22.672298,,1993
25.751408,22.537174,25.236752,,1994
22.061235,22.251738,22.789263,,1995
22.231464,22.564684,25.37021,,1996
24.835571,23.399195,22.527218,,1997
25.720766,24.56755,22.685478,,1998
23.484926,22.513521,22.593866,,1999
24.470509,22.827814,25.547573,,2000
25.75936,25.297277,22.611841,,2001
22.320314,25.34774,24.09761,,2002
24.570986,24.574482,24.235884,,2003
25.692036,23.775616,22.988997,,2004
25.957256,25.539131,25.734213,,2005
25.779041,24.810303,23.433401,,2006
22.219984,22.562439,22.461824,,2007
22.84603,22.606209,23.041576,,2008
23.39269,22.39101,22.49085,,2009
22.918205,23.551117,25.013065,,2010
25.181072,22.44855,22.549726,,2011
22.311707,25.000027,24.29899,,2012
22.218887,23.901749,23.819317,,2013
25.794245,23.870317,24.631847,,2014
25.015497,24.603828,23.625935,,2015
25.86311,25.375097,24.297787,,2016
25.81222,23.314304,25.493425,,2017
22.27151,25.319675,23.295986,,2018
23.035105,25.47851,25.570086,,2019
25.713028,24.056414,23.065054,,2020
22.227571,22.47012,25.398596,,2021
22.320969,24.716877,24.739592,,2022
25.778221,25.527567,22.70218,,2023
22.21519,23.606949,24.051285,,2024
22.39638,23.773788,23.799608,,2025
25.381918,23.924292,24.737213,,2026
23.739435,24.149761,24.332584,,2027
25.679285,24.425999,25.653534,,2028
22.360327,25.341682,24.783886,,2029
22.341623,24.292843,25.514742,,2030
23.232582,22.880177,22.549576,,2031
22.226645,25.39402,22.458923,,2032
25.293991,22.866976,24.086405,,2033
24.14523,23.40088,24.462437,,2034
22.888544,24.176655,25.452705,,2035
24.757215,25.636148,24.107428,,2036
22.207706,25.158014,22.373001,,2037
22.521461,22.471437,23.362373,,2038
25.648241,23.582386,22.437727,,2039
24.495981,22.76501,25.41368,,2040
25.809708,24.743237,24.021778,,2041
22.32966,22.670391,25.341187,,2042
24.470455,23.455507,22.540379,,2043
22.322628,25.552923,23.931767,,2044
23.755085,22.372793,23.930134,,2045
24.304298,22.328413,22.73968,,2046
25.8418,25.321928,23.988678,,2047
23.798147,23.710348,24.008635,,2048
25.693727,23.25831,23.535065,,2049
25.762617,25.356083,22.608406,,2050
25.021158,22.90575,23.523008,,2051
24.205654,22.502676,25.583538,,2052
22.245571,22.876095,25.298603,,2053
22.902887,22.478373,24.25908,,2054
25.586428,23.323498,22.493717,,2055
24.34494,24.249857,25.502907,,2056
22.429138,22.502596,23.316837,,2057
22.11906,22.449804,23.574213,,2058
25.043392,22.794773,24.14649,,2059
23.45544,22.859539,23.11386,,2060
22.82968,23.49262,22.837313,,2061
25.771019,25.356579,22.750753,,2062
22.110487,22.446335,23.431955,,2063
22.211254,23.39544,24.195879,,2064
22.925072,25.161856,25.024424,,2065
25.810833,25.508684,23.275492,,2066
22.036663,22.322865,22.300425,,2067
24.961283,24.938984,25.820442,,2068
24.232365,24.626152,22.610323,,2069
22.140015,23.94171,22.438532,,2070
23.484325,23.371826,22.315212,,2071
22.188837,23.278564,23.931673,,2072
23.852915,22.52923,23.481853,,2073
22.438803,24.847357,23.382984,,2074
22.445402,23.85729,25.40534,,2075
22.61363,22.549076,23.657171,,2076
22.216236,25.250738,22.425276,,2077
24.041624,23.1155,23.082148,,2078
25.13124,24.743277,22.746744,,2079
24.499214,25.313082,23.68475,,2080
23.33562,24.097092,23.854902,,2081
24.357265,23.84698,22.618359,,2082
25.70563,22.760983,24.23472,,2083
22.669724,22.58071,25.359833,,2084
24.994854,24.541018,22.773052,,2085
25.741488,23.763893,23.841406,,2086
25.401512,23.227783,22.695324,,2087
24.975397,25.570347,23.726517,,2088
23.424986,25.419712,25.633892,,2089
23.061146,25.059437,23.153034,,2090
24.35821,24.955383,23.037815,,2091
24.801538,25.326397,22.912016,,2092
25.854002,24.508892,25.00913,,2093
23.840425,22.710304,22.788246,,2094
25.135567,23.082458,22.567444,,2095
22.198317,24.061476,23.309908,,2096
22.5598,23.802883,23.629612,,2097
25.177181,23.383493,22.524916,,2098
22.229393,23.589598,24.310081,,2099
24.640757,25.71816,22.613934,,2100
23.620863,24.348473,24.326988,,2101
25.73885,25.664646,25.822739,,2102
23.800327,25.380478,24.991257,,2103
22.64203,22.56226,25.436169,,2104
23.963621,23.3297,22.77866,,2105
22.732853,25.399744,22.614887,,2106
25.176075,22.90708,22.482801,,2107
23.317223,25.234097,24.821598,,2108
22.511162,23.080418,25.478346,,2109
24.437939,25.1653,25.672903,,2110
23.759926,23.400337,25.397665,,2111
23.571543,23.34966,23.194933,,2112
24.108017,22.824745,23.034555,,2113
24.276535,23.89556,24.196018,,2114
24.21315,23.860044,23.569143,,2115
25.815945,23.15701,25.714064,,2116
25.657896,22.897062,23.28716,,2117
22.280897,25.41277,23.362482,,2118
24.522774,22.628452,23.527195,,2119
22.409655,22.401434,22.273338,,2120
24.249517,23.413551,23.627243,,2121
22.160542,24.425068,22.304127,,2122
25.77621,24.144629,24.050943,,2123
23.349371,23.11272,22.566843,,2124
23.918348,22.792038,25.38547,,2125
24.530678,23.771698,24.646383,,2126
25.533577,22.783012,24.746048,,2127
22.453392,23.673532,22.179987,,2128
22.570333,24.999636,23.199665,,2129
23.119637,22.603521,23.696495,,2130
25.76093,22.52616,25.409626,,2131
23.698738,23.406343,22.587902,,2132
23.288055,24.424585,22.895435,,2133
22.380863,24.96351,25.511173,,2134
25.73839,24.071642,23.481,,2135
25.694567,24.149956,22.657679,,2136
23.325876,25.208046,22.566204,,2137
23.72553,22.433422,24.223555,,2138
25.013624,24.21017,22.891172,,2139
23.472,22.712147,24.403448,,2140
24.427263,25.48386,25.498516,,2141
23.931112,24.713459,25.51974,,2142
25.71748,23.58806,23.609106,,2143
22.12979,23.123226,23.083195,,2144
22.55019,24.1382,25.536211,,2145
22.641209,25.547989,24.221865,,2146
24.348057,22.576488,24.730854,,2147
22.3909,25.41237,25.232906,,2148
25.328457,25.425602,24.526619,,2149
24.138254,25.142443,22.651127,,2150
25.849627,24.512564,24.93108,,2151
22.341122,24.79087,25.008183,,2152
25.366428,22.54972,25.190811,,2153
22.146685,23.993317,22.500338,,2154
22.39713,25.302277,25.448917,,2155
25.13744,23.885174,25.521303,,2156
22.159132,24.357304,22.347954,,2157
24.41551,24.667479,23.184996,,2158
22.305914,24.421509,22.620932,,2159
25.12012,22.591606,25.135206,,2160
22.149654,23.527884,23.016256,,2161
24.250868,25.526701,23.597559,,2162
24.95413,22.698933,25.54582,,2163
23.819765,25.639027,23.194933,,2164
22.128569,22.43217,23.75348,,2165
24.497026,22.768333,24.978832,,2166
22.415281,25.466442,25.593338,,2167
22.244452,24.095478,24.060202,,2168
24.88279,24.681517,24.328411,,2169
23.82983,24.183811,23.080162,,2170
24.188053,24.895565,22.781748,,2171
25.726395,24.902962,22.445736,,2172
25.382008,24.287718,24.80067,,2173
24.63208,25.6945,25.59581,,2174
24.105068,22.845604,23.742733,,2175
24.172504,24.074068,25.174112,,2176
25.071434,25.541803,23.516146,,2177
22.427465,25.42923,25.220346,,2178
22.896345,22.385303,23.623735,,2179
23.17456,24.412018,23.923424,,2180
22.164623,24.37217,22.426441,,2181
22.380686,24.338802,22.945238,,2182
23.85305,25.069756,22.572302,,2183
22.207956,25.193785,22.34148,,2184
22.2299,25.175451,22.732859,,2185
23.412424,23.312283,23.192347,,2186
25.616026,22.955444,22.517002,,2187
24.88422,23.207087,23.343119,,2188
25.785385,22.854542,25.497002,,2189
22.526314,23.598316,22.473595,,2190
23.27325,24.276878,22.821976,,2191
23.888002,23.739853,22.785923,,2192
22.56621,24.177036,24.127464,,2193
24.388926,23.426487,24.73877,,2194
25.631643,23.767994,24.778748,,2195
24.630926,22.66526,24.304485,,2196
22.33984,25.417673,24.359606,,2197
25.772085,25.553438,22.572021,,2198
23.64297,24.861984,25.034193,,2199
24.568829,25.46844,23.92739,,2200
22.735863,25.429483,25.539476,,2201
25.393,25.401438,23.281425,,2202
23.911049,23.658173,25.385067,,2203
23.828493,25.495766,25.64883,,2204
22.732023,23.990725,25.335484,,2205
25.615028,22.9269,22.528564,,2206
24.19258,23.52692,25.492886,,2207
23.297651,23.990883,24.521656,,2208
22.365154,24.687,25.520624,,2209
25.70656,23.781801,23.229715,,2210
23.7612,23.65581,22.590961,,2211
25.740927,23.825806,23.76994,,2212
23.71935,22.927488,25.153383,,2213
25.681194,23.62381,22.956488,,2214
22.876278,24.822853,25.456503,,2215
22.089867,23.015898,22.511818,,2216
25.752441,24.898676,23.090368,,2217
24.347488,23.663334,22.768513,,2218
23.311481,25.378586,22.442432,,2219
23.514582,23.265526,25.421743,,2220
24.581738,22.505774,25.017626,,2221
25.726198,23.57187,23.77349,,2222
25.427237,25.62733,25.711369,,2223
25.867153,25.030989,24.710617,,2224
24.082895,25.05332,22.973072,,2225
24.9481,22.518618,24.663744,,2226
