0.000000,0.020506,0.001167,0.000061,0.000003,0.000002,0.000010,0.000170,0.002683,0.041208,0.741975,0.042944,0.022476,0.001202,0.000066,0.000004,0.000000,0.000000,0.000000,0.000000,0.000002,0.000034,0.000629,0.000000,0.000000,0.000000,0.000000,0.000072,0.000002,0.000002,0.000004,0.000002,0.000000,0.000001,0.000000,0.000011,0.000094,0.000166,0.002582,0.046070,0.045679,0.026185,0.002528,0.001275,0.000074,0.000041,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000002,0.000022,0.000039
0.000000,0.002318,0.000129,0.000007,0.000000,0.000000,0.000001,0.000013,0.000186,0.002416,0.042944,0.799236,0.022985,0.022367,0.001230,0.000075,0.000002,0.000000,0.000000,0.000000,0.000002,0.000034,0.000643,0.000000,0.000000,0.000000,0.000000,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000007,0.000012,0.000153,0.002668,0.028108,0.070536,0.001488,0.000144,0.001375,0.000771,0.000077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000002,0.000022,0.000039
0.000000,0.043243,0.002344,0.000117,0.000007,0.000003,0.000010,0.000126,0.001251,0.002412,0.022476,0.022985,0.817733,0.000643,0.000035,0.000002,0.000000,0.000000,0.000000,0.000004,0.000067,0.001227,0.022883,0.000000,0.000000,0.000000,0.000000,0.000145,0.000004,0.000004,0.000007,0.000004,0.000000,0.000001,0.000000,0.000008,0.000047,0.000079,0.000215,0.001464,0.002077,0.002672,0.050646,0.002682,0.000040,0.000022,0.000002,0.000000,0.000000,0.000000,0.000000,0.000004,0.000042,0.000075,0.000787,0.001405
0.000000,0.000065,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000068,0.001202,0.022367,0.000643,0.840193,0.046187,0.002808,0.000075,0.000004,0.000000,0.000000,0.000000,0.000001,0.000018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000075,0.000787,0.001974,0.000042,0.000004,0.051633,0.028947,0.002880,0.000005,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001
0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000066,0.001230,0.000035,0.046187,0.779680,0.047402,0.001264,0.000073,0.000004,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000043,0.000109,0.000002,0.000000,0.027061,0.048018,0.048616,0.000080,0.000114,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000075,0.000002,0.002808,0.047402,0.842837,0.022483,0.001294,0.000071,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000007,0.000000,0.000000,0.001645,0.002919,0.074952,0.001420,0.002026,0.000008,0.000042,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000075,0.001264,0.022483,0.800849,0.046079,0.002528,0.000071,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000044,0.000078,0.001999,0.050586,0.072151,0.000268,0.001512,0.000006,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000073,0.001294,0.046079,0.839984,0.046079,0.001294,0.000073,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000004,0.000115,0.027559,0.004876,0.004876,0.027559,0.000115,0.000004,0.000002,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000071,0.002528,0.046079,0.800849,0.022483,0.001264,0.000068,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.001512,0.000268,0.072151,0.050586,0.001999,0.000078,0.000043,0.000004,0.000002
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000002,0.000071,0.001294,0.022483,0.842836,0.047387,0.002541,0.000151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000042,0.000008,0.002026,0.001420,0.074951,0.002910,0.001629,0.000156,0.000088
0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000002,0.000067,0.000000,0.000000,0.000000,0.000004,0.000073,0.001264,0.047387,0.779438,0.041797,0.002476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000114,0.000080,0.048601,0.047867,0.026791,0.002574,0.001451
0.000000,0.000065,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000004,0.000034,0.000034,0.001227,0.000001,0.000000,0.000000,0.000000,0.000004,0.000068,0.002541,0.041797,0.760334,0.045042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000003,0.000004,0.000076,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.000004,0.002606,0.026196,0.046725,0.046826,0.026390
0.000000,0.001210,0.000066,0.000003,0.000000,0.000000,0.000000,0.000004,0.000035,0.000067,0.000629,0.000643,0.022883,0.000018,0.000001,0.000000,0.000000,0.000000,0.000004,0.000151,0.002476,0.045042,0.840140,0.000000,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000002,0.000006,0.000041,0.000058,0.000075,0.001417,0.000075,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000154,0.001552,0.002768,0.028877,0.051594
0.026807,0.000002,0.000035,0.000610,0.001304,0.022430,0.001205,0.000079,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.885444,0.028279,0.027576,0.002919,0.000038,0.000061,0.000096,0.000076,0.000060,0.001377,0.000753,0.000758,0.000076,0.000005,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
